GameID,GameDate,VisHome,PlayerTeam,PlayerName,PlayerNumber,Class,GamesPlayed,GamesStarted,Position,BattingHand,ThrowingHand,Hitter_AtBats,Hitter_Runs,Hitter_Hits,Hitter_RunnersBattedIn,Hitter_StrikeOuts,Hitter_CaughtStealing,Hitter_HomeRun,Hitter_Doubles,Hitter_StolenBases,Hitter_BaseOnBalls,Field_Errors,Pitcher_Appearances,Pitcher_InningsPitched,Pitcher_Hits,Pitcher_Runs,Pitcher_BaseOnBalls,Pitcher_StrikeOuts,Pitcher_BattersFaced,Pitcher_AtBats,Pitcher_Pitches,Pitcher_Strikes
SFTB_20250226_1601,2025-02-26,V,Georgia,"Ellison, Tyler",4,JR,1,0,ph/2b,R,R,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250226_1601,2025-02-26,V,Georgia,"Gibson, Rachel",5,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250226_1601,2025-02-26,V,Georgia,"Gordon, Sarah",7,JR,1,1,1b,R,R,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250226_1601,2025-02-26,V,Georgia,"Williams, Mua",8,FR,1,1,3b,R,R,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250226_1601,2025-02-26,V,Georgia,"Bross, Precious",9,FR,1,0,pr,R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250226_1601,2025-02-26,V,Georgia,"Mitchell, Mollie",10,FR,0,0,"",L,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250226_1601,2025-02-26,V,Georgia,"Davis, Lyndi Rae",11,SR,1,1,dp,L,R,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250226_1601,2025-02-26,V,Georgia,"Castorri, Emma",17,SO,1,1,rf,R,R,3,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250226_1601,2025-02-26,V,Georgia,"White, Esther",20,FR,0,0,"",L,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250226_1601,2025-02-26,V,Georgia,"Digby, Emily",22,SO,1,1,ss,R,R,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250226_1601,2025-02-26,V,Georgia,"Allen, Paislie",24,FR,1,1,2b,R,R,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250226_1601,2025-02-26,V,Georgia,"Davila, Hannah",27,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250226_1601,2025-02-26,V,Georgia,"Howard, Destin",30,JR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250226_1601,2025-02-26,V,Georgia,"Roelling, Randi",34,SO,1,1,p,L,L,0,0,0,0,0,0,0,0,0,0,0,1,5.1,5,4,3,3,25,20,100,59
SFTB_20250226_1601,2025-02-26,V,Georgia,"Miller, Marisa",56,JR,1,1,c,R,R,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250226_1601,2025-02-26,V,Georgia,"Troutt, Ella",77,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250226_1601,2025-02-26,V,Georgia,"Backes, Lilli",99,SR,1,0,p,L,L,0,0,0,0,0,0,0,0,0,0,0,2,0.2,2,1,0,0,3,3,17,7
SFTB_20250228_1245,2025-02-28,H,Clemson,Kennedy Ariail,1,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,H,Clemson,Brooke McCubbin,2,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,H,Clemson,Kylee Johnson,3,SO,1,0,ph/lf,R,R,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,H,Clemson,Aby Vieira,4,SR,1,1,c,L,R,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,H,Clemson,Marian Collins,5,FR,1,1,ss,L,R,3,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,H,Clemson,Reese Basinger,7,SR,0,0,"",L,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,H,Clemson,Madi Lardizabal,8,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,H,Clemson,J. Brockenbrough,9,JR,1,1,cf,L,R,3,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,H,Clemson,Riley Burton,10,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,H,Clemson,Haylee Whitesides,11,SO,1,0,ph,R,R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,H,Clemson,Julia Knowler,12,SO,1,1,1b,L,R,4,1,2,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,H,Clemson,Abi Stuart,13,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,H,Clemson,Macey Cintron,16,FR,1,1,dp,R,R,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,H,Clemson,Ava Wilson,17,FR,1,1,rf,L,R,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,H,Clemson,Brook Melnychuk,19,SR,1,0,p,R,R,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,2,0,17,15,76,47
SFTB_20250228_1245,2025-02-28,H,Clemson,Sam Minish,20,FR,1,1,lf/rf,L,L,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,H,Clemson,Jadeyn Ruszkowski,21,JR,0,0,"",L,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,H,Clemson,Taylor Pipkins,22,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,H,Clemson,Alex Brown,25,SR,1,1,3b,L,R,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,H,Clemson,Riley Fennell,27,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,H,Clemson,Maddie Moore,28,SR,1,1,2b,R,R,4,2,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,H,Clemson,Olivia Duncan,44,SO,1,1,p,R,L,0,0,0,0,0,0,0,0,0,0,0,1,3,7,3,0,1,16,16,53,40
SFTB_20250228_1245,2025-02-28,V,Lafayette,"Harrington, Katie",1,SO,1,1,2b,R,R,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,V,Lafayette,"Hall, Caroline",2,FR,1,1,ss,R,R,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,V,Lafayette,"Gooch, Kylene",3,JR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,V,Lafayette,"Catalina, Olivia",4,JR,1,1,cf,R,R,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,V,Lafayette,"Lehnert, Sabina",5,SO,1,1,lf,R,R,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,V,Lafayette,"Ahlborn, Emma",6,FR,1,1,dp,R,R,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,V,Lafayette,"O'Keeffe, Jocelyn",7,FR,0,0,"",L,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,V,Lafayette,"Rosner, Dani",8,JR,0,0,"",L,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,V,Lafayette,"O'Neill, Mary Grace",10,SR,1,1,rf,L,L,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,V,Lafayette,"Alvarez-Backus, S.",11,FR,1,1,p,R,R,0,0,0,0,0,0,0,0,0,0,0,1,5.1,17,11,2,1,35,31,96,55
SFTB_20250228_1245,2025-02-28,V,Lafayette,"Lecky, Makayla",13,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,V,Lafayette,"Powell, Marisa",14,JR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,V,Lafayette,"Dillon, Regan",15,SO,1,1,1b,R,R,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,V,Lafayette,"Ciccone-Cozart, Kaya",17,SR,1,1,c,R,R,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,V,Lafayette,"Rowden, Parker",18,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,V,Lafayette,"Robinson, Sadie",21,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,V,Lafayette,"Sweet, Kylee",22,JR,1,1,3b,R,R,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1245,2025-02-28,V,Lafayette,"Klug, Maggie",26,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,H,Clemson,Kennedy Ariail,1,SO,1,0,pr,R,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,H,Clemson,Brooke McCubbin,2,SR,1,0,p,R,R,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,1,2,13,12,48,32
SFTB_20250228_1518,2025-02-28,H,Clemson,Kylee Johnson,3,SO,1,0,pr/lf,R,R,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,H,Clemson,Aby Vieira,4,SR,1,1,c,L,R,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,H,Clemson,Marian Collins,5,FR,1,1,ss,L,R,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,H,Clemson,Reese Basinger,7,SR,0,0,"",L,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,H,Clemson,Madi Lardizabal,8,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,H,Clemson,J. Brockenbrough,9,JR,1,1,cf,L,R,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,H,Clemson,Riley Burton,10,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,H,Clemson,Haylee Whitesides,11,SO,1,0,ph,R,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,H,Clemson,Julia Knowler,12,SO,1,1,1b,L,R,4,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,H,Clemson,Abi Stuart,13,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,H,Clemson,Macey Cintron,16,FR,1,1,p,R,R,3,0,0,0,2,0,0,0,0,0,0,1,4,4,1,2,3,18,16,66,39
SFTB_20250228_1518,2025-02-28,H,Clemson,Ava Wilson,17,FR,1,1,rf/lf,L,R,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,H,Clemson,Brook Melnychuk,19,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,H,Clemson,Sam Minish,20,FR,1,1,lf/rf,L,L,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,H,Clemson,Jadeyn Ruszkowski,21,JR,0,0,"",L,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,H,Clemson,Taylor Pipkins,22,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,H,Clemson,Alex Brown,25,SR,1,1,3b,L,R,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,H,Clemson,Riley Fennell,27,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,H,Clemson,Maddie Moore,28,SR,1,1,2b,R,R,3,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,H,Clemson,Olivia Duncan,44,SO,0,0,"",R,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,V,East Carolina,Brooke Masingale,1,FR,1,0,pr,R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,V,East Carolina,Hannah Evans,2,SO,1,0,ph,L,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,V,East Carolina,Anna Sawyer,3,JR,1,1,rf,L,R,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,V,East Carolina,Kylee Schojan,5,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,V,East Carolina,Jordan Hatch,8,SR,0,0,"",R,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,V,East Carolina,Annie Kate Dalton,10,SR,1,1,c,R,R,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,V,East Carolina,Kanisha Anderson,11,SO,1,1,cf,L,R,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,V,East Carolina,Jenna Krol,12,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,V,East Carolina,Taylor Apple,13,SO,1,0,p,R,R,0,0,0,0,0,0,0,0,0,0,0,2,2.2,2,1,5,2,16,11,69,34
SFTB_20250228_1518,2025-02-28,V,East Carolina,Emma Jackson,14,JR,1,1,lf,R,R,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,V,East Carolina,Chloe Geijer,15,JR,1,1,3b,R,R,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,V,East Carolina,Gabby Fowler,16,FR,1,1,dp,R,R,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,V,East Carolina,Michaela Weber,18,JR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,V,East Carolina,Logan Sutton,19,SR,1,1,2b/ss,R,R,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,V,East Carolina,Hailey Massaro,21,SO,1,0,ph/2b,R,R,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,V,East Carolina,Mary-Kathryn Scott,25,JR,1,1,ss,R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,V,East Carolina,Morgan Johnson,27,SR,1,1,1b,R,R,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,V,East Carolina,Makenzie Mason,31,SR,0,0,"",L,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,V,East Carolina,Trinity Nichols,41,SO,1,0,2b,R,R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,V,East Carolina,Devin Long,42,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,V,East Carolina,Ava Fisher,66,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250228_1518,2025-02-28,V,East Carolina,Kendall Frost,97,FR,1,1,p,R,R,0,0,0,0,0,0,0,0,0,0,0,1,3.1,5,5,1,4,18,14,60,36
SFTB_20250228_1518,2025-02-28,V,East Carolina,Joie Fittante,99,SR,1,0,ph,R,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,H,Clemson,Kennedy Ariail,1,SO,1,0,pr,R,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,H,Clemson,Brooke McCubbin,2,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,H,Clemson,Kylee Johnson,3,SO,1,0,pr/lf,R,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,H,Clemson,Aby Vieira,4,SR,1,1,c,L,R,4,2,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,H,Clemson,Marian Collins,5,FR,1,1,ss,L,R,4,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,H,Clemson,Reese Basinger,7,SR,1,1,p,L,R,0,0,0,0,0,0,0,0,0,0,0,1,5,8,4,2,2,27,23,114,72
SFTB_20250301_1502,2025-03-01,H,Clemson,Madi Lardizabal,8,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,H,Clemson,J. Brockenbrough,9,JR,1,1,cf,L,R,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,H,Clemson,Riley Burton,10,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,H,Clemson,Haylee Whitesides,11,SO,1,0,ph,R,R,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,H,Clemson,Julia Knowler,12,SO,1,1,1b,L,R,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,H,Clemson,Abi Stuart,13,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,H,Clemson,Macey Cintron,16,FR,1,1,dp/p,R,R,2,0,0,0,0,0,0,0,0,2,0,2,2,1,1,0,0,7,6,24,14
SFTB_20250301_1502,2025-03-01,H,Clemson,Ava Wilson,17,FR,1,1,rf,L,R,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,H,Clemson,Brook Melnychuk,19,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,H,Clemson,Sam Minish,20,FR,1,1,lf/rf,L,L,1,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,H,Clemson,Jadeyn Ruszkowski,21,JR,0,0,"",L,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,H,Clemson,Taylor Pipkins,22,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,H,Clemson,Alex Brown,25,SR,1,1,3b,L,R,2,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,H,Clemson,Riley Fennell,27,FR,1,0,pr,R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,H,Clemson,Maddie Moore,28,SR,1,1,2b,R,R,4,1,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,H,Clemson,Olivia Duncan,44,SO,0,0,"",R,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,V,Indiana,"Haberstroh, Hannah",1,FR,1,0,rf,L,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,V,Indiana,"Minnick, Taylor",3,SR,1,1,lf,L,L,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,V,Indiana,"VanBrandt, Aly",5,SO,1,1,2b,L,R,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,V,Indiana,"Strader, Madalyn",8,FR,1,1,ss,L,R,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,V,Indiana,"Reyes, Jasmine",9,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,V,Indiana,"Gavin, Alli",10,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,V,Indiana,"Berry, Jenae",11,FR,1,1,p,R,R,0,0,0,0,0,0,0,0,0,0,0,1,2.1,6,6,2,1,15,12,58,34
SFTB_20250301_1502,2025-03-01,V,Indiana,"Stone, Sarah",14,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,V,Indiana,"Kettleman, Cassidy",15,JR,1,0,pr/rf,L,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,V,Indiana,"Copeland, Brianna",16,SR,1,1,1b/p,R,R,2,1,0,1,0,0,0,0,0,1,0,2,3.2,6,5,3,4,21,17,86,53
SFTB_20250301_1502,2025-03-01,V,Indiana,"Parker, Avery",18,JR,1,1,c,R,R,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,V,Indiana,"Burko, Sydni",21,FR,1,1,dp/rf,R,R,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,V,Indiana,"Oden, Savannah",22,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,V,Indiana,"Wilkison, Melina",23,JR,1,1,cf/ph,R,R,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,V,Indiana,"Mitchell, Kinsey",24,SR,1,1,rf/dp,R,R,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,V,Indiana,"Bird, Josie",30,FR,1,0,1b,R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,V,Indiana,"Cooper, Alex",31,SO,1,1,3b,L,R,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,V,Indiana,"Drummond, Peyton",35,FR,1,0,pr,L,R,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250301_1502,2025-03-01,V,Indiana,"Hess, Taylor",55,JR,0,0,"",L,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250302_1232,2025-03-02,H,Clemson,Kennedy Ariail,1,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250302_1232,2025-03-02,H,Clemson,Brooke McCubbin,2,SR,1,1,p,R,R,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,2,2,24,20,90,51
